Date,HeureDebut,Duree,Cours,CodeCours,Local,Site,ConcatAnneeEtudeSection_UF
2024-01-24,8:30,120,Eléments de gestion,AE1EL,-2 SALLE,EUR,1° Assistant de direction
2024-01-24,8:30,60,Marketing management et organisat° des entreprises,C103,106,WLW,1° Comptabilité
2024-01-24,8:30,60,Marketing management et organisat° des entreprises,C103,201,WLW,1° Comptabilité
2024-01-24,8:30,30,Anglais premier quadrimestre,J106EN1,104,WLW,1° Droit
2024-01-24,8:30,30,Anglais premier quadrimestre,J106EN1,105,WLW,1° Droit
2024-01-24,8:30,30,Néerlandais premier quadrimestre,J107NL1,204,WLW,1° Droit
2024-01-24,8:30,30,Néerlandais premier quadrimestre,B110NL1,S23,WLW,1° e-business
2024-01-24,8:30,30,Anglais premier quadrimestre,B111EN1,S27,WLW,1° e-business
2024-01-24,8:30,30,Soft skills au service de l'entreprise,B1211,S25,WLW,1° e-business
2024-01-24,8:30,30,Notions de philosophie et d'éthique économique,X1052,124,WLW,1° International Business
2024-01-24,8:30,30,Notions de philosophie et d'éthique économique,X1052,125,WLW,1° International Business
2024-01-24,8:30,30,Notions de philosophie et d'éthique économique,X1052,127,WLW,1° International Business
2024-01-24,8:30,30,Notions de philosophie et d'éthique économique,X1052,128,WLW,1° International Business
2024-01-24,8:30,30,Communication en anglais,AM1AN,31,EUR,1° Management du tourisme et des loisirs
2024-01-24,8:30,30,Communication en espagnol,AM1ES,LR07,LLN,1° Management du tourisme et des loisirs
2024-01-24,8:30,30,Communication en espagnol,AM1ES,LR08,LLN,1° Management du tourisme et des loisirs
2024-01-24,8:30,30,Approche du consommateur,MK1081,103,WLW,1° Marketing
2024-01-24,8:30,30,Approche du consommateur,MK1081,209,WLW,1° Marketing
2024-01-24,8:30,30,Anglais premier quadrimestre,MK111EN1,206,WLW,1° Marketing
2024-01-24,8:30,30,Néerlandais premier quadrimestre,MK112NL1,101,WLW,1° Marketing
2024-01-24,8:30,30,Néerlandais premier quadrimestre,MK112NL1,L122,LLN,1° Marketing
2024-01-24,8:30,120,Processus industriels : Théorie,A2171,S22 (sch),SCH,2° Automatisation
2024-01-24,8:30,30,Anglais des affaires 1 premier quadrimestre,C2091,R23,WLW,2° Comptabilité
2024-01-24,8:30,30,Néerlandais des affaires 1 premier quadrimestre,C210NL1,LR09,LLN,2° Comptabilité
2024-01-24,8:30,60,Informatique juridique et données personnelles,J2051,Teams Oral,WLW,2° Droit
2024-01-24,8:30,60,Anglais juridique I,J2061,104,WLW,2° Droit
2024-01-24,8:30,15,Webdesign,B2132,R25,WLW,2° e-business
2024-01-24,8:30,30,Anglais des affaires premier quadrimestre,B2121,LR11,LLN,2° e-business
2024-01-24,8:30,120,Organes des machines,E2021,S13,SCH,2° Electromécanique
2024-01-24,8:30,120,Organes des machines,E2021,S30 (sch),SCH,2° Electromécanique
2024-01-24,8:30,30,Anglais des affaires premier quadrimestre,MK2041,LR12,LLN,2° Marketing
2024-01-24,8:30,30,Anglais des affaires premier quadrimestre,MK2041,LR13,LLN,2° Marketing
2024-01-24,8:30,30,Anglais des affaires premier quadrimestre,MK2041,LR15,LLN,2° Marketing
2024-01-24,8:30,120,Télécommunications II,T208,L118,LLN,2° Technologie de l'informatique
2024-01-24,8:30,120,Télécommunications II,T208,L120,LLN,2° Technologie de l'informatique
2024-01-24,8:30,120,Télécommunications II,T208,L121,LLN,2° Technologie de l'informatique
2024-01-24,8:30,30,Anglais des affaires 2,C303EN,208,WLW,3° Comptabilité
2024-01-24,8:30,20,Corporate communication and negotiation,B301,203,WLW,3° e-business
2024-01-24,8:30,20,Corporate communication and negotiation,B301,L123,LLN,3° e-business
2024-01-24,8:30,30,Plan financier,B3032,L133,LLN,3° e-business
2024-01-24,8:30,45,Management of an e-business project,B3041BA,S28,WLW,3° e-business
2024-01-24,8:30,30,International Business Development,MK3033MIN,LR14,LLN,3° Marketing
2024-01-24,9:0,60,Marketing management et organisat° des entreprises,C103,107,WLW,1° Comptabilité
2024-01-24,9:0,30,Soft skills au service de l'entreprise,B1211,LR10,LLN,1° e-business
2024-01-24,9:15,30,Notions de philosophie et d'éthique économique,X1052,124,WLW,1° International Business
2024-01-24,9:15,30,Notions de philosophie et d'éthique économique,X1052,125,WLW,1° International Business
2024-01-24,9:15,30,Notions de philosophie et d'éthique économique,X1052,127,WLW,1° International Business
2024-01-24,9:15,30,Notions de philosophie et d'éthique économique,X1052,128,WLW,1° International Business
2024-01-24,9:30,60,Global Corporate Communication,X3013SCM,207,WLW,3° International Business
2024-01-08,18:00,50,Assurances techniques,4400,A01,WLW,AS4-Assurances techniques
2024-01-08,18:00,50,Economie bancaire et financière ,P172,BA06,WLW,COM- Banque et finance
2024-01-08,18:00,50,Faits et instit. économ.,A029,A01,WLW,COM-Faits et inst. économiques
2024-01-08,18:00,50,IPP,1121,A04,WLW,CP2-I.P.P.
2024-01-08,18:00,50,Procédures fiscales,4111,A02,WLW,CP3-Procédures fiscales
2024-01-08,18:00,50,Comptabilités spécifiques,3981,R23,WLW,CP4-Comptabilités spécifiques
2024-01-08,18:00,50,Supply chain and manufacturing,9031,R27,WLW,DISC-Supply chain and manufacturing
2024-01-08,18:00,50,Principes de programmation,I160,BR 01&02,WLW,IN1-Principes algo. et programm.
2024-01-08,18:00,50,Pilotage des prix,3301,BA05,WLW,MK2-Marketing opérationnel
2024-01-08,18:00,50,Publicité médias,3103,?wlw,WLW,MK3-Stratégies communication marketing
2024-01-08,18:00,50,Typologie des business models,B005,S24,WLW,MK4-Labo. : plan stratégique et opérationnel
2024-01-08,18:00,50,Labo: stratégie,B006,S24,WLW,MK4-Labo. : plan stratégique et opérationnel
2024-01-08,18:00,50,Droit fiscal,1003,R24,WLW,SF1-Principes juridiques fiscalité
2024-01-08,18:00,50,Questions spéciales de T.V.A.,9312,R28,WLW,SF2-Questions spéciales de T.V.A.
2024-01-08,18:50,50,Assurances techniques,4400,A01,WLW,AS4-Assurances techniques
2024-01-08,18:50,50,Economie bancaire et financière ,P172,BA06,WLW,COM- Banque et finance
2024-01-08,18:50,50,Faits et instit. économ.,A029,A01,WLW,COM-Faits et inst. économiques
2024-01-08,18:50,50,IPP,1121,A04,WLW,CP2-I.P.P.
2024-01-08,18:50,50,Procédures fiscales,4111,A02,WLW,CP3-Procédures fiscales
2024-01-08,18:50,50,Comptabilités spécifiques,3981,R23,WLW,CP4-Comptabilités spécifiques
2024-01-08,18:50,50,Supply chain and manufacturing,9031,R27,WLW,DISC-Supply chain and manufacturing
2024-01-08,18:50,50,Principes de programmation,I160,BR 01&02,WLW,IN1-Principes algo. et programm.
2024-01-08,18:50,50,Pilotage des prix,3301,BA05,WLW,MK2-Marketing opérationnel
2024-01-08,18:50,50,Publicité médias,3103,?wlw,WLW,MK3-Stratégies communication marketing
2024-01-08,18:50,50,Typologie des business models,B005,S24,WLW,MK4-Labo. : plan stratégique et opérationnel
2024-01-08,18:50,50,Labo: stratégie,B006,S24,WLW,MK4-Labo. : plan stratégique et opérationnel
2024-01-08,18:50,50,Droit fiscal,1003,R24,WLW,SF1-Principes juridiques fiscalité
2024-01-08,18:50,50,Questions spéciales de T.V.A.,9312,R28,WLW,SF2-Questions spéciales de T.V.A.
2024-01-08,19:55,50,Assurances techniques,4400,A01,WLW,AS4-Assurances techniques
2024-01-08,19:55,50,Economie bancaire et financière ,P172,BA06,WLW,COM- Banque et finance
2024-01-08,19:55,50,Faits et instit. économ.,A029,A01,WLW,COM-Faits et inst. économiques
2024-01-08,19:55,50,IPP,1121,A04,WLW,CP2-I.P.P.
2024-01-08,19:55,50,Procédures fiscales,4111,A02,WLW,CP3-Procédures fiscales
2024-01-08,19:55,50,Comptabilités spécifiques,3981,R23,WLW,CP4-Comptabilités spécifiques
2024-01-08,19:55,50,Supply chain and manufacturing,9031,R27,WLW,DISC-Supply chain and manufacturing
2024-01-08,19:55,50,Principes de programmation,I160,BR 01&02,WLW,IN1-Principes algo. et programm.
2024-01-08,19:55,50,Pilotage des prix,3301,BA05,WLW,MK2-Marketing opérationnel
2024-01-08,19:55,50,Publicité médias,3103,?wlw,WLW,MK3-Stratégies communication marketing
2024-01-08,19:55,50,Typologie des business models,B005,S24,WLW,MK4-Labo. : plan stratégique et opérationnel
2024-01-08,19:55,50,Labo: stratégie,B006,S24,WLW,MK4-Labo. : plan stratégique et opérationnel
2024-01-08,19:55,50,Droit fiscal,1003,R24,WLW,SF1-Principes juridiques fiscalité
2024-01-08,19:55,50,Questions spéciales de T.V.A.,9312,R28,WLW,SF2-Questions spéciales de T.V.A.
2024-01-08,20:45,50,Assurances techniques,4400,A01,WLW,AS4-Assurances techniques
2024-01-08,20:45,50,Economie bancaire et financière ,P172,BA06,WLW,COM- Banque et finance
2024-01-08,20:45,50,Faits et instit. économ.,A029,A01,WLW,COM-Faits et inst. économiques
2024-01-08,20:45,50,IPP,1121,A04,WLW,CP2-I.P.P.
2024-01-08,20:45,50,Procédures fiscales,4111,A02,WLW,CP3-Procédures fiscales
2024-01-08,20:45,50,Comptabilités spécifiques,3981,R23,WLW,CP4-Comptabilités spécifiques
2024-01-08,20:45,50,Supply chain and manufacturing,9031,R27,WLW,DISC-Supply chain and manufacturing
2024-01-08,20:45,50,Principes de programmation,I160,BR 01&02,WLW,IN1-Principes algo. et programm.
2024-01-08,20:45,50,Pilotage des prix,3301,BA05,WLW,MK2-Marketing opérationnel
2024-01-08,20:45,50,Publicité médias,3103,?wlw,WLW,MK3-Stratégies communication marketing
2024-01-08,20:45,50,Typologie des business models,B005,S24,WLW,MK4-Labo. : plan stratégique et opérationnel
2024-01-08,20:45,50,Labo: stratégie,B006,S24,WLW,MK4-Labo. : plan stratégique et opérationnel
2024-01-08,20:45,50,Droit fiscal,1003,R24,WLW,SF1-Principes juridiques fiscalité
2024-01-08,20:45,50,Questions spéciales de T.V.A.,9312,R28,WLW,SF2-Questions spéciales de T.V.A.
2024-01-09,18:00,50,Assurance incendie (1),A018,R23,WLW,AS2-Assurance incendie
2024-01-09,18:00,50,Risques numériques et opérationnels,4531,R27,WLW,AS4-Gestion des risques num. et opéra
2024-01-09,18:00,50,Droit civil,A001,A02,WLW,COM- Droit civil
2024-01-09,18:00,50,Droit civil,A001,A04,WLW,COM- Droit civil
2024-01-09,18:00,50,Statistique : exercices,2221,A01,WLW,COM-Elém. de statistique
2024-01-09,18:00,50,Communication professionnelle,P181,125,WLW,COM-Info et communication prof.
2024-01-09,18:00,50,Communication professionnelle,P181,127,WLW,COM-Info et communication prof.
2024-01-09,18:00,50,Communication professionnelle,P181,128,WLW,COM-Info et communication prof.
2024-01-09,18:00,50,Techniques de gestion de projet ,I140,A01,WLW,IN2-Techn. gestion de projet
2024-01-09,18:00,50,"Administration, gestion et sécurisation des réseau",II02,124,WLW,IN4-Administration réseaux 
2024-01-09,18:00,50,Labo.sécurisation des réseaux,II12,124,WLW,IN4-Administration réseaux 
2024-01-09,18:00,50,Marketing des services,3302,BA05,WLW,MK2-Marketing opérationnel
2024-01-09,18:00,50,Marketing international,1601,A03,WLW,MK3-Marketing international
2024-01-09,18:00,50,Labo. d’études de marchés et statistique ,B011,?wlw,WLW,MK4-Labor. d’études de marchés 
2024-01-09,18:00,50,Sensibilisation à la gestion de la qualité,2422,BA06,WLW,RH3-Sensibilisation à la gestion de la qualité
2024-01-09,18:50,50,Assurance incendie (1),A018,R23,WLW,AS2-Assurance incendie
2024-01-09,18:50,50,Risques numériques et opérationnels,4531,R27,WLW,AS4-Gestion des risques num. et opéra
2024-01-09,18:50,50,Droit civil,A001,A02,WLW,COM- Droit civil
2024-01-09,18:50,50,Droit civil,A001,A04,WLW,COM- Droit civil
2024-01-09,18:50,50,Statistique : exercices,2221,A01,WLW,COM-Elém. de statistique
2024-01-09,18:50,50,Communication professionnelle,P181,125,WLW,COM-Info et communication prof.
2024-01-09,18:50,50,Communication professionnelle,P181,127,WLW,COM-Info et communication prof.
2024-01-09,18:50,50,Communication professionnelle,P181,128,WLW,COM-Info et communication prof.
2024-01-09,18:50,50,Techniques de gestion de projet ,I140,A01,WLW,IN2-Techn. gestion de projet
2024-01-09,18:50,50,"Administration, gestion et sécurisation des réseau",II02,124,WLW,IN4-Administration réseaux 
2024-01-09,18:50,50,Labo.sécurisation des réseaux,II12,124,WLW,IN4-Administration réseaux 
2024-01-09,18:50,50,Marketing des services,3302,BA05,WLW,MK2-Marketing opérationnel
2024-01-09,18:50,50,Marketing international,1601,A03,WLW,MK3-Marketing international
2024-01-09,18:50,50,Labo. d’études de marchés et statistique ,B011,?wlw,WLW,MK4-Labor. d’études de marchés 
2024-01-09,18:50,50,Sensibilisation à la gestion de la qualité,2422,BA06,WLW,RH3-Sensibilisation à la gestion de la qualité
2024-01-09,19:55,50,Assurance incendie (1),A018,R23,WLW,AS2-Assurance incendie
2024-01-09,19:55,50,Risques numériques et opérationnels,4531,R27,WLW,AS4-Gestion des risques num. et opéra
2024-01-09,19:55,50,Droit civil,A001,A02,WLW,COM- Droit civil
2024-01-09,19:55,50,Droit civil,A001,A04,WLW,COM- Droit civil
2024-01-09,19:55,50,Statistique : exercices,2221,A01,WLW,COM-Elém. de statistique
2024-01-09,19:55,50,Communication professionnelle,P181,125,WLW,COM-Info et communication prof.
2024-01-09,19:55,50,Communication professionnelle,P181,127,WLW,COM-Info et communication prof.
2024-01-09,19:55,50,Communication professionnelle,P181,128,WLW,COM-Info et communication prof.
2024-01-09,19:55,50,Techniques de gestion de projet ,I140,A01,WLW,IN2-Techn. gestion de projet
2024-01-09,19:55,50,"Administration, gestion et sécurisation des réseau",II02,124,WLW,IN4-Administration réseaux 
2024-01-09,19:55,50,Labo.sécurisation des réseaux,II12,124,WLW,IN4-Administration réseaux 
2024-01-09,19:55,50,Marketing des services,3302,BA05,WLW,MK2-Marketing opérationnel
2024-01-09,19:55,50,Marketing international,1601,A03,WLW,MK3-Marketing international
2024-01-09,19:55,50,Labo. d’études de marchés et statistique ,B011,?wlw,WLW,MK4-Labor. d’études de marchés 
2024-01-09,19:55,50,Sensibilisation à la gestion de la qualité,2422,BA06,WLW,RH3-Sensibilisation à la gestion de la qualité
2024-01-09,20:45,50,Assurance incendie (1),A018,R23,WLW,AS2-Assurance incendie
2024-01-09,20:45,50,Risques numériques et opérationnels,4531,R27,WLW,AS4-Gestion des risques num. et opéra
2024-01-09,20:45,50,Droit civil,A001,A02,WLW,COM- Droit civil
2024-01-09,20:45,50,Droit civil,A001,A04,WLW,COM- Droit civil
2024-01-09,20:45,50,Statistique : exercices,2221,A01,WLW,COM-Elém. de statistique
2024-01-09,20:45,50,Communication professionnelle,P181,125,WLW,COM-Info et communication prof.
2024-01-09,20:45,50,Communication professionnelle,P181,127,WLW,COM-Info et communication prof.
2024-01-09,20:45,50,Communication professionnelle,P181,128,WLW,COM-Info et communication prof.
2024-01-09,20:45,50,Techniques de gestion de projet ,I140,A01,WLW,IN2-Techn. gestion de projet
2024-01-09,20:45,50,"Administration, gestion et sécurisation des réseau",II02,124,WLW,IN4-Administration réseaux 
2024-01-09,20:45,50,Labo.sécurisation des réseaux,II12,124,WLW,IN4-Administration réseaux 
2024-01-09,20:45,50,Marketing des services,3302,BA05,WLW,MK2-Marketing opérationnel
2024-01-09,20:45,50,Marketing international,1601,A03,WLW,MK3-Marketing international
2024-01-09,20:45,50,Labo. d’études de marchés et statistique ,B011,?wlw,WLW,MK4-Labor. d’études de marchés 
2024-01-09,20:45,50,Sensibilisation à la gestion de la qualité,2422,BA06,WLW,RH3-Sensibilisation à la gestion de la qualité
2024-01-10,13:50,50,Introduction au droit de la cybersécurité,1101,101,WLW,INS2-Introduction au droit de la cybersécurité
2024-01-10,14:50,50,Introduction au droit de la cybersécurité,1101,101,WLW,INS2-Introduction au droit de la cybersécurité
2024-01-10,15:40,50,Introduction au droit de la cybersécurité,1101,101,WLW,INS2-Introduction au droit de la cybersécurité
2024-01-10,18:00,50,Protection juridique,4311,A01,WLW,AS4-Ass. protection juridique
2024-01-10,18:00,50,Interprétation et exploitation des données en BI,3311,124,WLW,BDA-Interprétation & exploitation données en BI
2024-01-10,18:00,50,Interprétation et exploitation des données en BI,3311,125,WLW,BDA-Interprétation & exploitation données en BI
2024-01-10,18:00,50,Principes de base du marketing,3020,?wlw,WLW,BESGUC-Bases du marketing
2024-01-10,18:00,50,Compléments IPP,4101,A04,WLW,CP3-Compléments IPP-ISOC-IPM
2024-01-10,18:00,50,Techn. inform. & sécur. (sécurité systè. partie 1),9921,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,18:00,50,Techn. inform. & sécur. (sécurité systè. partie 2),9922,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,18:00,50,Techn. inform. & sécur. (sécurité systè. partie 3),9923,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,18:00,50,Gest. situations problématiques : médiation,T129,A01,WLW,RH4-Gestion de situations problématiques
2024-01-10,18:00,50,Gestion de situations problématiques : exerc.,T131,A01,WLW,RH4-Gestion de situations problématiques
2024-01-10,18:50,50,Protection juridique,4311,A01,WLW,AS4-Ass. protection juridique
2024-01-10,18:50,50,Interprétation et exploitation des données en BI,3311,124,WLW,BDA-Interprétation & exploitation données en BI
2024-01-10,18:50,50,Interprétation et exploitation des données en BI,3311,125,WLW,BDA-Interprétation & exploitation données en BI
2024-01-10,18:50,50,Principes de base du marketing,3020,?wlw,WLW,BESGUC-Bases du marketing
2024-01-10,18:50,50,Compléments IPP,4101,A04,WLW,CP3-Compléments IPP-ISOC-IPM
2024-01-10,18:50,50,Techn. inform. & sécur. (sécurité systè. partie 1),9921,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,18:50,50,Techn. inform. & sécur. (sécurité systè. partie 2),9922,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,18:50,50,Techn. inform. & sécur. (sécurité systè. partie 3),9923,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,18:50,50,Gest. situations problématiques : médiation,T129,A01,WLW,RH4-Gestion de situations problématiques
2024-01-10,18:50,50,Gestion de situations problématiques : exerc.,T131,A01,WLW,RH4-Gestion de situations problématiques
2024-01-10,19:55,50,Protection juridique,4311,A01,WLW,AS4-Ass. protection juridique
2024-01-10,19:55,50,Interprétation et exploitation des données en BI,3311,124,WLW,BDA-Interprétation & exploitation données en BI
2024-01-10,19:55,50,Interprétation et exploitation des données en BI,3311,125,WLW,BDA-Interprétation & exploitation données en BI
2024-01-10,19:55,50,Principes de base du marketing,3020,?wlw,WLW,BESGUC-Bases du marketing
2024-01-10,19:55,50,Compléments IPP,4101,A04,WLW,CP3-Compléments IPP-ISOC-IPM
2024-01-10,19:55,50,Techn. inform. & sécur. (sécurité systè. partie 1),9921,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,19:55,50,Techn. inform. & sécur. (sécurité systè. partie 2),9922,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,19:55,50,Techn. inform. & sécur. (sécurité systè. partie 3),9923,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,19:55,50,Gest. situations problématiques : médiation,T129,A01,WLW,RH4-Gestion de situations problématiques
2024-01-10,19:55,50,Gestion de situations problématiques : exerc.,T131,A01,WLW,RH4-Gestion de situations problématiques
2024-01-10,20:45,50,Protection juridique,4311,A01,WLW,AS4-Ass. protection juridique
2024-01-10,20:45,50,Interprétation et exploitation des données en BI,3311,124,WLW,BDA-Interprétation & exploitation données en BI
2024-01-10,20:45,50,Interprétation et exploitation des données en BI,3311,125,WLW,BDA-Interprétation & exploitation données en BI
2024-01-10,20:45,50,Principes de base du marketing,3020,?wlw,WLW,BESGUC-Bases du marketing
2024-01-10,20:45,50,Compléments IPP,4101,A04,WLW,CP3-Compléments IPP-ISOC-IPM
2024-01-10,20:45,50,Techn. inform. & sécur. (sécurité systè. partie 1),9921,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,20:45,50,Techn. inform. & sécur. (sécurité systè. partie 2),9922,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,20:45,50,Techn. inform. & sécur. (sécurité systè. partie 3),9923,B11,WLW,CS-Introduction à la sécurité des systèmes d’info
2024-01-10,20:45,50,Gest. situations problématiques : médiation,T129,A01,WLW,RH4-Gestion de situations problématiques
2024-01-10,20:45,50,Gestion de situations problématiques : exerc.,T131,A01,WLW,RH4-Gestion de situations problématiques
2024-01-11,18:00,50,Ass.  vie individuelle,A014,A01,WLW,AS2-Assurance vie
2024-01-11,18:00,50,Fondements de la Data Analysis,3310,B 21&22,WLW,BDA-Fondements de la Data Analysis
2024-01-11,18:00,50,Psychologie commerciale,9011,?wlw,WLW,BESGUC-Analyse du comportement
2024-01-11,18:00,50,Facteurs environnementaux,9111,?wlw,WLW,BESGUC-Analyse du comportement
2024-01-11,18:00,50,Droit social,P173,A03,WLW,COM- Droit social
2024-01-11,18:00,50,Communication (théorie),A009,?wlw,WLW,COM-Techn. de communication prof.
2024-01-11,18:00,50,Communication (théorie),A009,A04,WLW,COM-Techn. de communication prof.
2024-01-11,18:00,50,Compta générale approfondie,3811,A01,WLW,CP2-Compta. générale approfondie
2024-01-11,18:00,50,Mathématiques appliquées à l'informatique : théori,I300,B 11&12,WLW,IN1-Mathématiques info.
2024-01-11,18:00,50,Mathématiques appliquées à l'informatique : labo,I301,B 11&12,WLW,IN1-Mathématiques info.
2024-01-11,18:00,50,Initiation aux BD,I120,BR 01&02,WLW,IN2-Initiation aux bases de données 
2024-01-11,18:00,50,Dynamique de groupe,T103,?wlw,WLW,MK2-Technique de communication
2024-01-11,18:00,50,Marketing direct,3102,A02,WLW,MK3-Stratégies communication marketing
2024-01-11,18:00,50,Planification marketing,B003,BA05,WLW,MK4-Marketing stratégique
2024-01-11,18:00,50,Droit de la sécurité sociale,T987,A01,WLW,RH1-Eléments législation RH
2024-01-11,18:00,50,Outils de recrutement,T989,?wlw,WLW,RH2-Outils de recrutement
2024-01-11,18:00,50,Gestion stratégique RH,T130,BA06,WLW,RH3-Gestion stratégique et prévisionnelle des ress
2024-01-11,18:00,50,Fiscalité internationale,1010,R24,WLW,SF1-Fisca. internationale
2024-01-11,18:50,50,Ass.  vie individuelle,A014,A01,WLW,AS2-Assurance vie
2024-01-11,18:50,50,Fondements de la Data Analysis,3310,B 21&22,WLW,BDA-Fondements de la Data Analysis
2024-01-11,18:50,50,Psychologie commerciale,9011,?wlw,WLW,BESGUC-Analyse du comportement
2024-01-11,18:50,50,Facteurs environnementaux,9111,?wlw,WLW,BESGUC-Analyse du comportement
2024-01-11,18:50,50,Droit social,P173,A03,WLW,COM- Droit social
2024-01-11,18:50,50,Communication (théorie),A009,?wlw,WLW,COM-Techn. de communication prof.
2024-01-11,18:50,50,Communication (théorie),A009,A04,WLW,COM-Techn. de communication prof.
2024-01-11,18:50,50,Compta générale approfondie,3811,A01,WLW,CP2-Compta. générale approfondie
2024-01-11,18:50,50,Mathématiques appliquées à l'informatique : théori,I300,B 11&12,WLW,IN1-Mathématiques info.
2024-01-11,18:50,50,Mathématiques appliquées à l'informatique : labo,I301,B 11&12,WLW,IN1-Mathématiques info.
2024-01-11,18:50,50,Initiation aux BD,I120,BR 01&02,WLW,IN2-Initiation aux bases de données 
2024-01-11,18:50,50,Dynamique de groupe,T103,?wlw,WLW,MK2-Technique de communication
2024-01-11,18:50,50,Marketing direct,3102,A02,WLW,MK3-Stratégies communication marketing
2024-01-11,18:50,50,Planification marketing,B003,BA05,WLW,MK4-Marketing stratégique
2024-01-11,18:50,50,Droit de la sécurité sociale,T987,A01,WLW,RH1-Eléments législation RH
2024-01-11,18:50,50,Outils de recrutement,T989,?wlw,WLW,RH2-Outils de recrutement
2024-01-11,18:50,50,Gestion stratégique RH,T130,BA06,WLW,RH3-Gestion stratégique et prévisionnelle des ress
2024-01-11,18:50,50,Fiscalité internationale,1010,R24,WLW,SF1-Fisca. internationale
2024-01-11,19:55,50,Ass.  vie individuelle,A014,A01,WLW,AS2-Assurance vie
2024-01-11,19:55,50,Fondements de la Data Analysis,3310,B 21&22,WLW,BDA-Fondements de la Data Analysis
2024-01-11,19:55,50,Psychologie commerciale,9011,?wlw,WLW,BESGUC-Analyse du comportement
2024-01-11,19:55,50,Facteurs environnementaux,9111,?wlw,WLW,BESGUC-Analyse du comportement
2024-01-11,19:55,50,Droit social,P173,A03,WLW,COM- Droit social
2024-01-11,19:55,50,Communication (théorie),A009,?wlw,WLW,COM-Techn. de communication prof.
2024-01-11,19:55,50,Communication (théorie),A009,A04,WLW,COM-Techn. de communication prof.
2024-01-11,19:55,50,Compta générale approfondie,3811,A01,WLW,CP2-Compta. générale approfondie
2024-01-11,19:55,50,Mathématiques appliquées à l'informatique : théori,I300,B 11&12,WLW,IN1-Mathématiques info.
2024-01-11,19:55,50,Mathématiques appliquées à l'informatique : labo,I301,B 11&12,WLW,IN1-Mathématiques info.
2024-01-11,19:55,50,Initiation aux BD,I120,BR 01&02,WLW,IN2-Initiation aux bases de données 
2024-01-11,19:55,50,Dynamique de groupe,T103,?wlw,WLW,MK2-Technique de communication
2024-01-11,19:55,50,Marketing direct,3102,A02,WLW,MK3-Stratégies communication marketing
2024-01-11,19:55,50,Planification marketing,B003,BA05,WLW,MK4-Marketing stratégique
2024-01-11,19:55,50,Droit de la sécurité sociale,T987,A01,WLW,RH1-Eléments législation RH
2024-01-11,19:55,50,Outils de recrutement,T989,?wlw,WLW,RH2-Outils de recrutement
2024-01-11,19:55,50,Gestion stratégique RH,T130,BA06,WLW,RH3-Gestion stratégique et prévisionnelle des ress
2024-01-11,19:55,50,Fiscalité internationale,1010,R24,WLW,SF1-Fisca. internationale
2024-01-11,20:45,50,Ass.  vie individuelle,A014,A01,WLW,AS2-Assurance vie
2024-01-11,20:45,50,Fondements de la Data Analysis,3310,B 21&22,WLW,BDA-Fondements de la Data Analysis
2024-01-11,20:45,50,Psychologie commerciale,9011,?wlw,WLW,BESGUC-Analyse du comportement
2024-01-11,20:45,50,Facteurs environnementaux,9111,?wlw,WLW,BESGUC-Analyse du comportement
2024-01-11,20:45,50,Droit social,P173,A03,WLW,COM- Droit social
2024-01-11,20:45,50,Communication (théorie),A009,?wlw,WLW,COM-Techn. de communication prof.
2024-01-11,20:45,50,Communication (théorie),A009,A04,WLW,COM-Techn. de communication prof.
2024-01-11,20:45,50,Compta générale approfondie,3811,A01,WLW,CP2-Compta. générale approfondie
2024-01-11,20:45,50,Mathématiques appliquées à l'informatique : théori,I300,B 11&12,WLW,IN1-Mathématiques info.
2024-01-11,20:45,50,Mathématiques appliquées à l'informatique : labo,I301,B 11&12,WLW,IN1-Mathématiques info.
2024-01-11,20:45,50,Initiation aux BD,I120,BR 01&02,WLW,IN2-Initiation aux bases de données 
2024-01-11,20:45,50,Dynamique de groupe,T103,?wlw,WLW,MK2-Technique de communication
2024-01-11,20:45,50,Marketing direct,3102,A02,WLW,MK3-Stratégies communication marketing
2024-01-11,20:45,50,Planification marketing,B003,BA05,WLW,MK4-Marketing stratégique
2024-01-11,20:45,50,Droit de la sécurité sociale,T987,A01,WLW,RH1-Eléments législation RH
2024-01-11,20:45,50,Outils de recrutement,T989,?wlw,WLW,RH2-Outils de recrutement
2024-01-11,20:45,50,Gestion stratégique RH,T130,BA06,WLW,RH3-Gestion stratégique et prévisionnelle des ress
2024-01-11,20:45,50,Fiscalité internationale,1010,R24,WLW,SF1-Fisca. internationale
2024-01-12,18:00,50,Gestion des risques liés au commerce internat.,4532,R25,WLW,AS4-Gestion des risques num. et opéra
2024-01-12,18:00,50,Techn. de communication,T102,?wlw,WLW,MK2-Technique de communication
